,year_built,residential_units,commercial_units,land_sqft,gross_sqft,total_units,sale_price,NumBldgs,NumFloors,sale_month,sale_day
101165,1930,1,0,2000,1280,1,475000,1,2,7,14
101166,1925,1,0,2000,1248,1,475000,1,2,6,20
101167,1920,2,0,3000,2160,2,475000,2,2,12,11
101168,1910,2,0,2500,1942,2,475000,2,2,9,6
101169,1930,2,0,1750,1528,2,475000,1,2,2,10
101170,1920,2,0,6000,2528,2,475000,2,2.5,7,13
101171,1899,2,0,2020,1008,2,475000,1,2,6,5
101173,1931,4,0,2500,2415,4,475000,1,3,8,14
101176,1910,1,0,2060,1264,1,475000,2,2,5,26
101179,1931,3,1,2000,3280,4,475000,1,2,5,9
101463,1920,1,0,1228,1400,1,474980,2,2,7,10
101576,1910,1,0,2000,1340,1,473000,1,2,8,4
101613,1910,3,0,1900,3040,3,472500,1,3,7,20
101776,1910,2,0,833,1500,2,471201,1,2,4,9
101786,1992,1,0,1800,1134,1,471000,1,2,6,27
101794,1925,1,0,1800,1044,1,470900,1,2,11,16
102147,1899,2,0,2500,3290,2,470000,1,2,5,10
102148,1986,1,0,3108,1148,1,470000,1,2,9,19
102154,1910,2,0,1900,1560,2,470000,1,2,12,21
102155,1910,2,0,3750,1101,2,470000,1,2.5,8,29
102156,1901,3,0,2500,1900,3,470000,1,2,8,15
102158,1920,1,0,1809,986,1,470000,1,2,9,19
102159,1910,2,0,5000,0,2,470000,1,2,1,25
102160,1930,2,0,2408,2096,2,470000,2,2,7,26
102161,1925,0,1,1566,1120,1,470000,1,2,6,30
102163,1910,1,0,2000,1378,1,470000,2,2,4,24
102164,1920,2,0,2000,1590,2,470000,2,2,7,14
102165,1910,2,0,2200,2352,2,470000,2,2,4,24
102166,1960,2,0,2000,2340,2,470000,1,3,6,28
102174,1910,2,0,2003,2380,2,470000,1,2,10,19
102351,1927,2,1,977,3000,3,469090,1,3,1,6
102417,1984,1,0,2875,1280,1,469000,1,2,3,20
102418,1950,2,0,2125,1732,2,469000,1,2,7,28
102419,1980,1,0,1800,1400,1,469000,1,2,7,26
102420,1925,1,0,2000,1650,1,469000,1,1,3,27
102457,1940,2,0,2200,1540,2,468650,1,1,2,22
102484,1910,2,0,1875,1728,2,468150,1,2,12,28
102527,1925,2,0,1900,1560,2,468000,1,2,1,27
102529,1935,1,0,2420,994,1,468000,2,2,10,24
102530,1960,1,0,1800,1188,1,468000,1,2,10,2
102586,1955,2,0,1983,2123,2,467400,1,2,6,1
102589,1992,2,0,2025,2856,2,467205,1,3,9,25
102709,1910,2,0,1667,1500,2,466440,1,2,1,30
102710,1901,2,0,2000,1868,2,466440,1,2,11,13
102787,1910,2,0,1620,2000,2,466369,1,2,6,16
102792,1910,2,0,2000,1920,2,466266,1,2,7,18
103180,1993,1,0,1664,1344,1,465000,1,2,7,28
103182,1899,2,0,2500,2280,2,465000,1,2,7,25
103183,1992,1,0,3500,1134,1,465000,1,2,11,2
103184,2006,2,0,2000,2890,2,465000,1,3,8,9
103187,1930,1,0,2000,1344,1,465000,2,2,1,31
103188,1910,2,0,2000,1560,2,465000,1,2,5,5
103189,1920,1,0,1440,826,1,465000,1,2,7,27
103191,1925,1,0,1800,938,1,465000,1,2,10,30
103193,1925,1,0,2300,952,1,465000,1,2,8,7
103195,1930,1,0,2500,1120,1,465000,1,2,9,18
103357,1910,1,0,2000,1482,1,464500,1,2,1,12
103443,1931,4,0,2567,3280,4,463108,1,2,4,25
103477,1910,2,0,1267,1596,2,463000,1,2,7,28
103542,1910,1,0,2000,960,1,462161,1,2,7,6
103584,1899,2,0,800,1120,2,461978,1,2,8,25
103644,1945,2,0,2008,2240,2,461370,2,2,7,31
103728,1925,1,0,2000,1568,1,460500,1,2.5,3,2
104132,1994,3,0,2929,2112,3,460000,1,3,10,31
104133,1901,1,0,1875,2025,1,460000,1,2,9,11
104134,1901,2,0,1480,1944,2,460000,1,3,1,30
104136,1987,1,0,2000,1640,1,460000,1,2,1,20
104137,1986,1,0,3283,1148,1,460000,1,2,11,30
104138,1985,1,0,1800,1116,1,460000,1,2,3,22
104139,1990,1,0,1800,1116,1,460000,1,2,11,16
104146,1988,1,0,2573,1444,1,460000,1,2,5,31
104147,1915,2,0,1555,2952,2,460000,1,2,8,29
104148,1910,2,0,3000,2240,2,460000,2,2,2,24
104149,1899,2,0,2790,1514,2,460000,1,2,2,7
104150,1950,2,0,2255,1544,2,460000,1,1,6,23
104153,1940,1,0,2565,1291,1,460000,1,1,7,25
104154,1940,1,0,1600,1520,1,460000,1,2,7,31
104155,1925,2,0,1720,1500,2,460000,2,2,4,10
104156,1945,1,0,2100,2050,1,460000,1,2,6,2
104157,1965,2,0,4200,2748,2,460000,1,1,10,27
104158,1955,2,0,2400,3443,2,460000,1,2,5,16
104159,1899,2,0,1533,1575,2,460000,1,2,12,13
104161,1925,1,0,2050,1276,1,460000,1,2,6,16
104162,1920,1,0,2000,1036,1,460000,2,2,4,7
104163,1925,2,0,1600,1312,2,460000,2,2,12,13
104400,1940,2,0,2100,2280,2,459185,2,2,7,10
104439,1985,1,0,1800,1116,1,459000,1,2,11,9
104440,1980,1,0,2000,1520,1,459000,1,2,7,12
104747,1915,2,0,2000,2700,2,456300,1,2,1,11
104749,1910,1,0,2040,1660,1,456300,1,2,1,12
104866,1910,2,0,1875,2364,2,455523,1,2,6,14
105126,1910,2,0,1720,1080,2,455000,1,1,9,14
105135,1910,1,0,2000,1482,1,455000,1,2,4,21
105136,1920,1,0,2000,1424,1,455000,1,2.5,4,13
105137,1940,2,0,1600,1056,2,455000,1,2,10,25
105138,1940,1,0,1600,1584,1,455000,1,2,10,20
105139,1920,1,0,3600,3129,1,455000,1,2,1,25
105142,1930,1,0,1858,1390,1,455000,1,2,2,2
105143,1960,1,0,1800,1296,1,455000,1,2,2,16
105144,1920,1,0,1400,1472,1,455000,1,1,1,27
105265,1920,1,0,1920,1296,1,454376,1,2.5,11,9
105297,1925,2,0,2003,2291,2,453900,1,2,1,5
105320,1925,1,0,2000,1284,1,453500,2,2,1,31
105338,1998,1,0,1994,1296,1,453200,1,2,11,16
105478,1925,1,0,1785,1135,1,451600,1,1.75,7,17
106625,1899,2,0,2913,2220,2,450000,1,3,6,2
106626,1899,3,0,2000,3300,3,450000,1,3,1,18
106629,1925,1,0,2000,1036,1,450000,1,2,11,17
106631,1920,1,0,1800,1568,1,450000,1,2,1,19
106634,1925,3,0,2581,2001,3,450000,2,2.5,4,5
106639,1987,1,0,2000,1640,1,450000,1,2,10,25
106640,1930,2,0,2775,2128,2,450000,2,2,9,27
106641,1901,2,0,2450,2240,2,450000,2,2,5,30
106642,1901,2,0,1917,1918,2,450000,1,2,9,18
106649,1910,1,0,2075,1200,1,450000,1,2,6,16
106650,1910,2,0,4831,1730,2,450000,2,2,3,2
106651,1925,2,0,2500,1449,2,450000,1,2,5,16
106652,1899,2,0,1751,2380,2,450000,1,2,6,30
106653,1910,2,0,2050,2160,2,450000,1,2,4,27
106654,1910,2,0,1900,2052,2,450000,1,2,12,21
106655,1920,2,0,2350,1232,2,450000,2,2,8,11
106656,1935,1,1,1875,2064,2,450000,1,2,9,8
106657,1901,2,1,2000,2200,2,450000,1,2,10,3
106658,1901,2,0,2312,2360,2,450000,2,2,5,9
106659,1930,2,0,1750,1190,2,450000,1,2,12,8
106660,1910,2,0,2462,2080,2,450000,1,2,10,18
106661,1901,2,0,1247,2080,2,450000,1,2,1,18
106662,1901,3,0,1920,3198,3,450000,1,2,4,14
106663,1915,4,0,2213,2360,4,450000,1,2,7,31
106664,1901,2,3,2500,5000,5,450000,2,2,9,19
106665,1930,1,3,2000,3113,4,450000,1,2,5,11
106667,1920,1,0,2150,1664,1,450000,2,2,11,22
106668,1920,1,0,2000,1320,1,450000,2,2,12,15
106669,1930,1,0,1950,1312,1,450000,1,2,1,27
106670,1920,1,0,1650,1175,1,450000,1,2,8,8
106671,1920,1,0,2000,1328,1,450000,1,2,5,22
106672,1899,2,0,2048,1200,2,450000,1,2,4,13
106673,1925,1,0,2250,2106,1,450000,2,3,11,21
106674,1910,1,1,1900,2304,2,450000,2,2,8,9
106675,1935,1,0,2576,1312,1,450000,2,2,5,9
106676,1940,2,0,2183,1781,2,450000,1,1,9,27
106677,1945,2,0,1935,1723,2,450000,1,1,2,6
106678,1920,2,0,2280,1444,2,450000,2,2,1,30
106679,1925,1,0,1775,840,1,450000,1,2,11,21
106686,1935,0,1,2000,2000,1,450000,1,1,4,7
106687,1931,1,1,1667,3024,2,450000,1,2,5,31
106688,1901,2,0,1639,1530,2,450000,1,2,10,31
106689,1920,2,0,1550,2232,2,450000,1,2,3,31
106690,1910,3,0,1628,2430,3,450000,1,3,3,15
106691,1931,4,0,2542,3120,4,450000,1,2,6,5
106695,1940,2,0,2058,1540,2,450000,1,1,4,19
106696,1930,0,1,5000,2800,1,450000,1,1,7,13
106700,1955,2,0,2000,1760,2,450000,1,2,2,10
107191,1910,3,0,1783,1666,3,449649,1,2,11,30
107216,1901,3,0,2340,5424,3,449168,1,3,10,25
107289,1987,1,0,1800,1116,1,449000,1,2,2,24
107290,1985,1,0,1800,1116,1,449000,1,2,10,18
107291,1986,1,0,1802,1116,1,449000,1,2,6,20
107292,1925,1,0,1853,1444,1,449000,1,2,1,10
107386,1935,1,0,1436,882,1,448000,1,2,9,22
107424,1850,1,0,791,2012,1,447300,1,3,11,13
107603,1999,2,0,2000,1920,2,445600,1,2,4,4
107877,1920,1,0,1900,1935,1,445000,2,2,12,1
107878,1945,2,0,1900,1254,2,445000,1,2,11,30
108054,1925,0,3,1616,5296,3,443119,1,3,6,26
108068,1901,2,0,2725,2280,2,443100,2,2,10,20
108138,1901,2,0,2000,3000,2,442500,1,2,3,13
108183,1920,1,0,1680,952,1,442000,1,2,4,12
108204,2016,1,0,2375,1668,1,441761,0,2,6,28
108205,2016,1,0,3516,1668,1,441761,0,2,3,17
108206,2016,1,0,2090,1662,1,441761,0,2,4,13
108207,2016,1,0,2375,1668,1,441761,0,2,8,15
108208,2016,1,0,2375,1640,1,441761,0,2,1,30
108210,2016,2,0,3162,1666,2,441761,0,2,11,29
108211,2016,2,0,3705,1662,2,441761,0,2,10,31
108282,1930,1,0,2100,1292,1,441090,1,2,3,24
108688,1901,3,0,1903,2034,3,440000,1,3,11,2
108690,1930,1,0,2000,1520,1,440000,1,2,2,21
108693,1901,1,0,2500,1200,1,440000,1,2,2,22
108694,1925,1,0,2000,1300,1,440000,1,2,1,27
108695,2000,2,0,2560,2598,2,440000,1,3,5,5
108696,2006,3,0,2000,3630,3,440000,1,3,12,14
108697,1945,1,0,2150,882,1,440000,1,1,10,30
108698,1925,1,0,2000,1196,1,440000,2,2.5,1,24
108699,1940,1,0,2000,1274,1,440000,2,2,4,10
108701,1910,2,0,2120,2160,2,440000,1,2,2,1
108702,1920,1,0,2062,1036,1,440000,1,2,7,31
108703,1955,1,0,4000,1288,1,440000,2,1,3,21
108704,1925,1,0,1785,1671,1,440000,1,1.75,1,25
108708,1921,1,1,1031,2060,2,440000,1,2,5,8
108712,1950,1,0,4000,640,1,440000,1,1,3,3
108713,1960,2,0,1967,1510,2,440000,1,2,8,18
108715,1920,2,0,1803,2184,2,440000,1,2,10,10
108968,1920,1,0,2000,1440,1,439000,1,2,6,15
109071,1925,1,0,1800,1364,1,438000,1,2,12,15
109073,1925,1,0,1300,892,1,438000,1,2,9,18
109351,1955,1,0,1800,1818,1,436000,1,2,1,10
109690,1929,1,0,1980,1150,1,435000,1,2,2,22
109699,1992,1,0,2710,1134,1,435000,1,2,2,10
109700,1989,1,0,1800,1116,1,435000,1,2,5,31
109701,1925,4,0,2500,2600,4,435000,1,2,2,1
109702,1930,1,0,2000,1912,1,435000,2,2,8,14
109703,1945,2,0,2150,946,2,435000,1,1,1,20
109704,1955,2,0,2200,1446,2,435000,1,1,3,29
109920,1993,1,0,1704,1116,1,434000,1,2,11,21
109996,2004,3,0,1783,3566,3,433000,1,3,12,14
110120,1899,3,0,1733,2104,3,431838,1,2,2,2
110152,1899,2,0,2000,2680,2,431000,1,2,2,10
110658,1920,1,0,3339,1621,1,430000,2,2.5,3,24
110662,1986,1,0,1800,1116,1,430000,1,2,10,4
110671,1925,2,0,2500,2480,2,430000,2,2,9,22
110672,1920,2,0,1992,1976,2,430000,1,2,2,15
110673,1915,6,0,2295,4860,6,430000,1,3,2,6
110674,1990,1,0,2700,1134,1,430000,2,2,8,1
110675,1998,1,0,1620,1152,1,430000,1,2,12,12
110676,2005,2,0,2000,2760,2,430000,1,2,8,2
110677,1901,2,0,2700,2420,2,430000,2,2,8,24
110678,1899,2,0,2050,2080,2,430000,1,2,4,13
110680,1925,1,0,3000,1040,1,430000,2,2,7,25
110681,1925,1,0,880,1305,1,430000,1,2.5,8,1
110682,1920,1,0,2250,1548,1,430000,1,2,1,18
110683,1910,1,0,2000,624,1,430000,2,1,10,19
110684,1945,2,0,1680,1660,2,430000,1,1,11,29
110686,1930,1,0,1470,992,1,430000,1,2,9,1
110687,1925,2,0,1785,1159,2,430000,1,1.75,11,13
110692,1925,1,0,1800,938,1,430000,1,2,1,6
110694,1925,1,0,1800,1024,1,430000,1,2,4,6
110898,1920,2,0,1900,2904,2,429936,1,2,10,24
110966,1987,1,0,1800,1116,1,429000,1,2,12,22
110969,1945,1,0,2080,2056,1,429000,1,2,7,6
111047,1925,1,0,2188,826,1,428000,2,2,1,11
111048,1920,2,0,1775,1012,2,428000,1,2,5,31
111049,1920,1,1,2650,2850,2,428000,1,2,3,28
111150,1910,2,0,3000,1672,2,427000,2,2,12,13
111151,1925,2,0,2050,1584,2,427000,2,2,8,10
111221,1997,1,0,5000,1332,1,426000,1,2,6,16
111222,2002,1,0,2711,1332,1,426000,1,2,10,17
111223,1920,2,0,2000,1568,2,426000,2,2,9,6
111317,1930,2,0,2325,1672,2,425880,2,2,4,10
111367,1987,1,0,2000,1640,1,425605,1,2,2,21
111933,1975,3,0,2983,3097,3,425000,1,2,7,12
111939,1986,1,0,1800,1116,1,425000,1,2,2,6
111940,1987,1,0,1800,1148,1,425000,1,2,10,23
111941,1930,2,0,2500,1756,2,425000,2,2,5,5
111952,1932,5,1,4750,4500,6,425000,2,2,3,10
111953,1899,1,0,1542,2319,1,425000,1,2,5,9
111955,1920,1,0,3750,1142,1,425000,1,2,11,8
111956,1899,2,0,2500,2280,2,425000,1,2,5,11
111957,1920,2,0,3125,1640,2,425000,2,2,7,10
111958,1990,1,0,1800,1134,1,425000,1,2,5,22
111959,1899,1,0,1900,1670,1,425000,1,2,6,2
111960,1991,1,0,1800,1132,1,425000,1,2,12,22
111961,1910,2,0,2500,2080,2,425000,1,2,9,19
111962,1910,2,0,1875,1080,2,425000,1,2,8,21
111963,1920,2,0,1824,2090,2,425000,1,2,10,3
111964,1910,2,0,1800,2000,2,425000,1,2,6,15
111965,2004,2,0,2000,2040,2,425000,1,2,1,3
111966,1910,2,0,1520,1716,2,425000,1,2,8,22
111967,1960,2,0,1800,1944,2,425000,1,3,9,20
111968,1920,5,0,2000,1216,5,425000,2,2,7,28
111969,1910,2,0,4000,3232,2,425000,2,2.5,8,3
111972,1920,1,0,1860,1376,1,425000,2,2,11,17
111973,1910,1,0,1960,1482,1,425000,1,2,3,30
111974,1920,2,0,2000,1600,2,425000,2,2,11,7
111975,1938,2,1,1800,2448,3,425000,1,2,1,27
111976,1901,3,0,2000,2900,3,425000,1,2,12,4
111977,1940,2,0,2200,1771,2,425000,1,1,8,16
111978,1945,2,0,3000,2401,2,425000,1,1,9,15
111980,1925,1,0,2000,1756,1,425000,1,2.75,3,22
111981,1965,1,1,3200,3339,2,425000,1,2,6,30
111982,1920,1,0,1780,1268,1,425000,2,2,3,16
111983,1899,2,0,1500,1200,2,425000,1,2,10,30
111984,1910,3,0,844,2525,3,425000,1,3,8,25
111987,1930,1,0,2000,1244,1,425000,2,2.5,2,27
111990,1925,2,0,1438,1368,2,425000,1,2,4,21
112362,1910,2,0,2000,2120,2,424000,1,2,4,5
112501,1910,1,0,3000,1240,1,422500,2,2,7,10
112502,1930,3,0,2500,2592,3,422500,2,2,2,17
112601,1920,2,0,2133,1312,2,421000,2,2,3,18
112668,1901,2,0,2602,1600,2,420810,1,2,11,17
113122,1930,2,0,2500,2272,2,420000,2,2,3,17
113124,2000,1,0,1746,1296,1,420000,1,2,7,21
113125,1920,1,0,1900,1015,1,420000,1,1,7,5
113126,1930,2,0,3000,3004,2,420000,2,2.5,1,25
113127,2004,2,0,1950,2028,2,420000,1,2,9,8
113130,1930,1,0,2000,1280,1,420000,1,2,1,20
113131,1920,2,0,2000,1751,2,420000,1,2.5,9,26
113132,1940,1,0,1600,1584,1,420000,1,2,3,6
113133,1920,3,0,2350,3420,3,420000,1,2,7,13
113134,1930,4,0,2500,3198,4,420000,1,2,2,28
113135,1930,1,0,1750,1064,1,420000,1,2,1,19
113136,1932,1,1,690,1277,2,420000,1,2,11,30
113139,1930,2,0,1509,1536,2,420000,1,2,7,24
113140,1925,1,0,2000,784,1,420000,2,2,12,18
113382,2016,1,0,1900,1606,1,419666,0,2,4,13
113395,2016,1,0,1900,1606,1,419666,0,2,8,15
113396,2016,1,0,1900,1638,1,419666,0,2,8,15
113397,2016,1,0,1900,1638,1,419666,0,2,8,30
113398,2016,1,0,1900,1606,1,419666,0,2,8,15
113399,2016,1,0,1900,1606,1,419666,0,2,8,8
113400,2016,1,0,1900,1606,1,419666,0,2,8,30
113401,2016,1,0,1900,1606,1,419666,0,2,10,31
113402,2016,1,0,1900,1634,1,419666,0,2,4,6
113403,2016,1,0,1900,1634,1,419666,0,2,3,10
113404,2016,1,0,1900,1606,1,419666,0,2,3,10
113405,2016,1,0,1900,1606,1,419666,0,2,3,17
113406,2016,1,0,1900,1638,1,419666,0,2,3,10
113407,2016,1,0,1900,1638,1,419666,0,2,3,10
113408,2016,1,0,1900,1606,1,419666,0,2,4,6
113409,2016,1,0,1900,1638,1,419666,0,2,4,13
113410,2016,1,0,1900,1606,1,419666,0,2,3,17
113411,2016,1,0,1900,1606,1,419666,0,2,4,13
113412,2016,1,0,1900,1634,1,419666,0,2,3,10
113413,2016,1,0,1900,1634,1,419666,0,2,12,20
113414,2016,1,0,1900,1606,1,419666,0,2,4,6
113415,2016,1,0,1900,1632,1,419666,0,2,2,23
113416,2016,1,0,1900,1606,1,419666,0,2,5,3
113417,2016,1,0,1900,1606,1,419666,0,2,5,3
113418,2016,1,0,1900,1638,1,419666,0,2,5,3
113419,2016,1,0,1900,1634,1,419666,0,2,6,28
113420,2016,1,0,1900,1606,1,419666,0,2,12,20
113421,2016,1,0,1900,1634,1,419666,0,2,6,28
113422,2016,1,0,1900,1606,1,419666,0,2,6,21
113423,2016,1,0,1900,1606,1,419666,0,2,11,29
113424,2016,1,0,1900,1638,1,419666,0,2,6,28
113425,2016,1,0,1900,1638,1,419666,0,2,6,21
113426,2016,1,0,1900,1606,1,419666,0,2,6,28
113427,2016,1,0,1900,1606,1,419666,0,2,6,28
113428,2016,1,0,1900,1606,1,419666,0,2,6,21
113429,2016,1,0,1900,1606,1,419666,0,2,6,21
113430,2016,1,0,1900,1606,1,419666,0,2,6,21
113431,2016,1,0,1900,1632,1,419666,0,2,6,21
113432,2016,1,0,1900,1606,1,419666,0,2,9,20
113433,2016,1,0,1900,1640,1,419666,1,2,4,6
113434,2016,1,0,1900,1606,1,419666,1,2,1,11
113435,2016,1,0,1900,1606,1,419666,1,2,1,11
113436,2016,1,0,1900,1632,1,419666,1,2,2,23
113437,2016,1,0,1900,1632,1,419666,1,2,2,23
113438,2016,1,0,1900,1606,1,419666,0,2,2,23
113439,2016,1,0,1900,1606,1,419666,1,2,1,30
113440,2016,1,0,1900,1606,1,419666,1,2,1,30
113441,2016,1,0,1900,1606,1,419666,0,2,1,11
113442,2016,1,0,1900,1638,1,419666,1,2,1,11
113443,2016,1,0,1900,1638,1,419666,0,2,1,11
113444,2016,1,0,1900,1606,1,419666,1,2,1,30
113446,2016,1,0,1900,1606,1,419666,0,2,1,30
113447,2016,2,0,2070,1606,2,419666,0,2,11,29
113448,2016,2,0,2080,1606,2,419666,0,2,11,29
113449,2016,2,0,2070,1638,2,419666,0,2,11,29
113450,2016,2,0,2360,1606,2,419666,0,2,10,31
113659,1931,1,1,2000,1880,2,418000,1,2,5,1
113711,1987,1,0,1800,1116,1,417500,1,2,7,14
113726,1965,2,0,2383,2478,2,417254,1,2,8,1
113794,1920,1,0,2500,1545,1,416721,2,2,9,11
113801,1925,2,0,1785,1131,2,416588,1,1.75,12,21
113806,1940,1,0,5761,1944,1,416500,1,2,10,23
113851,1910,3,0,2000,2700,3,416000,1,3,4,28
114276,1925,1,0,2060,1288,1,415000,1,2,11,1
114277,1970,1,0,2600,1683,1,415000,1,2,8,11
114278,1985,1,0,1800,1116,1,415000,1,2,4,3
114282,1910,3,0,2000,2952,3,415000,1,2,2,8
114283,1999,2,0,2900,2490,2,415000,1,2,7,12
114285,1930,1,0,2600,900,1,415000,1,1.5,3,13
114286,1975,1,0,1800,1008,1,415000,1,2,6,22
114292,1925,1,0,1800,988,1,415000,2,2,7,7
114566,1920,2,0,2000,3000,2,413250,1,2,5,17
114600,1999,1,0,1802,1260,1,413000,1,2,7,14
114601,1990,1,0,1800,1132,1,413000,1,2,3,22
114602,1899,1,0,1439,950,1,413000,1,2,10,3
114649,1925,2,0,2500,6250,2,412500,2,2,11,21
114650,1955,2,0,2000,1540,2,412500,1,1,8,10
114673,1930,4,0,2500,3296,4,412250,1,2,10,3
114758,1899,2,0,2000,2080,2,411500,1,2,3,30
114776,1925,1,0,2000,1036,1,411000,1,2,10,18
115196,1901,2,0,3000,2080,2,410000,1,2,4,24
115197,2001,1,0,1800,1332,1,410000,1,2,6,28
115198,2003,1,0,1620,1116,1,410000,1,2,3,8
115199,1988,1,0,1800,1116,1,410000,1,2,5,1
115200,1923,4,0,2541,3116,4,410000,1,2,1,9
115201,1920,1,0,2000,930,1,410000,1,2,11,13
115205,1930,1,0,1950,1290,1,410000,1,2,1,5
115206,1950,2,0,2817,1991,2,410000,1,1,4,26
115207,1940,2,0,1633,1620,2,410000,1,2,5,15
115213,1920,1,0,2000,1224,1,410000,1,2.5,10,24
115214,1920,1,0,1900,1266,1,410000,1,2,6,5
115215,1960,2,0,2467,1940,2,410000,1,2,6,23
115455,1996,2,0,1900,2444,2,409000,1,3,9,12
115569,1910,1,0,4000,800,1,407500,1,1,2,10
115583,1920,2,0,1820,1408,2,407300,1,2,3,10
115705,1930,4,0,2500,3900,4,406000,1,2,8,9
115706,1901,2,0,2000,2868,2,406000,1,2,4,7
115843,1901,2,0,2000,1504,2,405600,2,2,4,25
116133,1986,1,0,1800,1148,1,405000,1,2,2,23
116139,1901,2,0,2000,3420,2,405000,1,2,2,21
116140,1910,2,0,2500,1942,2,405000,2,2,9,6
116441,1930,1,0,2000,1396,1,403000,2,2,9,7
116532,1960,1,0,1800,1296,1,402000,1,2,7,10
116584,1930,2,0,1917,1748,2,401397,1,2,3,9
116716,1910,3,0,4000,3364,3,400500,1,3,4,5
117627,1920,1,0,2000,1280,1,400000,2,2,11,29
117630,1910,2,0,1733,2079,2,400000,1,2,6,13
117632,1931,4,0,2700,3344,4,400000,1,2,7,10
117633,1905,2,0,2003,3318,2,400000,1,2,12,4
117640,1986,1,0,1800,1134,1,400000,1,2,1,10
117641,1930,2,0,2350,1760,2,400000,2,2,1,5
117642,1930,4,0,2550,3198,4,400000,1,2,2,27
117643,2001,2,0,2100,2112,2,400000,1,2,3,2
117644,1920,3,0,1800,2160,3,400000,1,3,6,14
117652,1931,2,1,1600,3000,3,400000,1,3,5,11
117653,1980,1,0,2375,1520,1,400000,1,2,2,2
117656,1920,1,0,1822,1326,1,400000,1,2,5,24
117657,1901,2,0,2375,1964,2,400000,1,2.5,3,2
117658,1910,3,0,1900,2052,3,400000,1,2,12,21
117660,2000,1,0,1800,1296,1,400000,1,2,7,26
117661,1910,1,0,1875,1577,1,400000,1,2,6,15
117662,1910,2,0,2438,3156,2,400000,1,2,12,21
117663,1901,2,0,2500,1540,2,400000,1,2.5,4,26
117664,1901,2,0,2000,2208,2,400000,1,2,3,9
117665,1901,2,0,1800,1394,2,400000,1,2,4,27
117666,1901,2,0,1800,1394,2,400000,1,2,4,27
117667,1930,2,0,2500,2000,2,400000,2,2,8,30
117668,1960,2,0,1605,1836,2,400000,1,3,2,15
117669,1901,3,0,2250,1990,3,400000,1,2,11,6
117670,1920,1,0,2000,1378,1,400000,1,2,4,14
117671,1930,6,0,2000,4800,6,400000,1,3,5,18
117672,1920,1,0,2000,1378,1,400000,2,2,7,10
117673,1910,1,0,2000,1520,1,400000,2,2,1,25
117674,1925,1,0,2000,1248,1,400000,1,2.5,7,10
117675,1925,1,0,2900,1296,1,400000,2,2,5,11
117676,1940,2,0,2000,2090,2,400000,1,2,7,11
117677,1910,2,0,1950,1376,2,400000,2,2,3,8
117678,1925,2,0,2050,1584,2,400000,1,2,11,21
117679,1931,2,2,2167,3440,4,400000,1,3,2,28
117680,1930,0,1,2110,1138,1,400000,1,1,7,21
117681,1960,3,0,2600,2560,3,400000,1,3,8,10
117682,1930,4,0,2842,3413,4,400000,1,2,2,23
117683,1920,1,0,1733,868,1,400000,2,2,2,2
117684,1920,1,0,1800,1920,1,400000,1,2,5,5
117685,1980,1,0,1800,1200,1,400000,1,2,2,14
117686,1920,1,0,1750,720,1,400000,1,1,12,18
117687,1925,2,0,1785,1267,2,400000,1,2,8,17
117693,1960,1,0,2184,1380,1,400000,1,2,8,25
117694,1920,2,0,3000,2296,2,400000,2,2,3,24
117695,1940,2,0,2548,1911,2,400000,1,1,11,1
117696,1920,1,0,837,686,1,400000,1,1,12,6
117697,1925,1,0,1530,1146,1,400000,1,2,3,17
117698,1925,2,0,2625,2440,2,400000,2,2,6,27
117700,1899,2,0,1875,2250,2,400000,1,2,5,24
117701,1910,2,0,2000,3000,2,400000,1,3,8,3
117704,1920,1,0,1912,1132,1,400000,2,2,2,7
117705,1945,2,0,2000,1636,2,400000,1,1,8,30
117706,1985,1,0,2000,1520,1,400000,1,2,4,20
117707,1925,2,0,2750,1550,2,400000,2,2,9,8
117714,1910,2,0,2000,1920,2,400000,1,2,4,20
118419,1935,1,0,2090,1624,1,399000,1,1,1,18
118420,1899,1,0,2500,1076,1,399000,2,2,8,15
118425,1989,1,0,2160,1116,1,399000,1,2,11,6
118486,1925,2,0,2640,3675,2,398975,1,2,10,30
118706,1990,1,0,1620,1132,1,396000,1,2,6,6
118842,1988,1,0,1608,1106,1,395200,1,2,5,10
119094,1930,2,0,2500,2160,2,395000,1,2,6,29
119099,1990,1,0,1800,1116,1,395000,1,2,6,23
119100,1920,3,0,2500,3700,3,395000,2,2,4,21
119101,1930,1,0,2050,1504,1,395000,1,2,11,22
119102,1935,2,0,1325,1584,2,395000,1,2,5,30
119110,1925,1,0,2000,1472,1,395000,2,2,5,4
119345,1901,3,0,2000,3600,3,393000,1,3,9,7
119522,1910,2,0,2500,2310,2,391000,1,2,7,31
119990,1930,2,0,1600,1800,2,390000,1,2,3,27
119998,1899,3,0,2000,3200,3,390000,1,3,2,17
120001,1901,2,0,2080,2120,2,390000,1,2,11,10
120002,1990,1,0,1800,1116,1,390000,1,2,6,14
120003,2004,2,0,1710,2538,2,390000,1,3,6,19
120004,2007,2,0,1395,2325,2,390000,1,2.5,1,5
120005,1930,2,0,1667,1280,2,390000,1,2,12,27
120008,1920,1,0,2000,1248,1,390000,2,2,4,12
120009,1910,2,0,1680,1620,2,390000,1,2,3,16
120010,1925,1,0,2033,1376,1,390000,2,2,8,21
120011,1940,2,0,2200,1034,2,390000,1,1,11,6
120012,1925,1,0,1800,1364,1,390000,1,2,5,19
